1986, 1974, 1980, 1994, 1984, 1978, 1990, 1984, 1986, 1984, 1965.76, 1986, 1978, 1982, 1978, 1974, 1946.83, 1945.79
1986, 1974, 1980, 1994, 1984, 1978, 1990, 1984, 1996, 1984, 1978, 1986, 1978, 1982, 1978, 1974, 1967.02, 1938.78
2072.94, 2050.93, 1980, 1990, 2025.21, 2024.3, 1990, 1984, 1996, 1984, 1978, 1982, 1978, 1982, 1978, 1974, 1978, 1958.55
1982, 1974, 2032.17, 2033.52, 1980, 1987.96, 2039.81, 1984, 2012.04, 2024.93, 1969.15, 1985.57, 1973.02, 1954.13, 1974.48, 1960.36, 1925.91, 1944.59
2053.81, 2038.1, 1983.23, 2021, 2009.03, 1978, 2001.55, 2030.35, 1996, 1984, 1957.09, 1971.51, 1978.68, 1965.43, 1968.16, 1961.91, 1955.73, 1939.11
2018.76, 2030.91, 2027.04, 2011.46, 1984.81, 1981.11, 1990, 2010.82, 2011.7, 2012.9, 1978, 1959.21, 1991.53, 1974.7, 1974.48, 1974.97, 1978, 1978
2022.92, 2030.71, 2029.48, 2033.52, 2015.56, 2016.4, 2039.81, 1978.55, 2012.04, 2024.93, 1961.59, 1973.27, 1986.99, 1972.73, 1999.97, 1948.08, 1935.46, 1978
2047.07, 1994.02, 1982.69, 2042.18, 1980, 1987.96, 2039.81, 1966.07, 2012.6, 2005.71, 1978, 2018.36, 1973.02, 1982, 1986.44, 1959.08, 1922.06, 1958.55
2013.91, 1993.8, 1973.26, 1990, 2040.88, 1978, 2039.81, 2012.42, 1996, 1984, 1978, 1972, 1969.97, 1956.8, 1981.32, 1962.7, 1962.19, 1920.47
2076.82, 2047.98, 2044.04, 1991.75, 2005.42, 1978, 2030.03, 2012.42, 2006.34, 2012.9, 1999.79, 1985.57, 1961.92, 1956.13, 1938.79, 1969.14, 1937.92, 1988.56
2013.97, 1984.44, 1993.29, 1993.86, 2001.16, 2024.3, 1987.11, 1984, 2005.44, 1984, 1978, 1996.06, 1967.07, 1957.62, 1974.48, 1983.76, 1964.6, 1971.46
2032.53, 1973.35, 2007.85, 2009.22, 1988.31, 2034.26, 2010.69, 1984, 1996, 2003.94, 1975.22, 1985.57, 1978, 1986.7, 1978, 1960.36, 1978, 1953.42
2020.47, 2026.68, 2028.94, 1990, 1975.67, 1978, 2001.85, 2002.42, 2002.6, 2001.46, 1997.8, 1982, 1974.42, 1965.21, 1971.5, 1960.36, 1925.52, 1951.07
1983.44, 2018.7, 1980, 2014.3, 1980, 2028.09, 2021.45, 2031.95, 1986, 2017.02, 1969.15, 1977.78, 1978, 1980.92, 1978, 1965.18, 1978, 1988.56
2044.24, 1974, 2017.61, 2031.77, 1980, 2020.3, 2025.63, 1994, 1996, 1989, 1975.95, 2004.26, 1973.02, 1972, 1978, 1957.81, 1974.59, 1956.41
1989.71, 2008.32, 2018.87, 2003.4, 1988.58, 1982.81, 2001.63, 2020.82, 2012.56, 1997.9, 1989.9, 1985.57, 1980.56, 1954.13, 1978, 1992.44, 1932.06, 1978
1982, 1998.71, 2009.18, 1990, 1982.74, 2031.15, 1990, 1990.79, 2005.7, 1987.79, 1980.89, 1973.05, 1970.88, 1980.92, 1974.48, 1974, 1978, 1978
1998, 1974, 1982.69, 2021, 2016.63, 2014.38, 1990, 2017.87, 1994.74, 1984, 1967.3, 1991.83, 1978, 1957.31, 1978, 1976.46, 1978, 1943.63
2058.53, 2049.02, 2018.87, 2029.66, 2025.21, 2008.31, 2004, 1992.43, 1996, 1997.9, 1959.8, 1979.13, 1971.98, 1955.4, 1972.56, 1975.7, 1972.19, 1938.94
1989.71, 2023.17, 2013.58, 1990, 1980, 1995.8, 1994.18, 1984, 2010.58, 2013.23, 1972.96, 1986.06, 1985.08, 1971.02, 1978, 1956.86, 1978, 1957.58
2075.02, 1997.38, 2004.31, 2042.18, 2008.13, 1985.86, 2018, 1979.27, 2012.04, 2013.23, 1957.75, 1982, 1979.04, 1982, 1978, 1974, 1947.76, 1978
2072.94, 1984.77, 2032.17, 1990, 1980, 2001.61, 2001.85, 2009.27, 1996, 2020.52, 1962.93, 2004.3, 1976.96, 1968.63, 1995.95, 1974, 1966.21, 1956
2071.5, 1996.65, 1994.56, 1993.86, 1981.84, 2023.57, 2042.7, 1995.98, 1996, 1984, 1953.16, 1982, 1966.87, 1982, 1976.18, 1952.58, 1956.78, 1972.01
1972.21, 1974, 1980, 2002.52, 2025.21, 1976.97, 2004.18, 2012.42, 2001.88, 2018.22, 1978, 1957.17, 1977.31, 1982, 1988.2, 1974, 1978, 1922.44
1993.84, 2039.62, 1980, 2003.4, 2025.21, 2012.22, 2026.41, 1966.77, 1996, 1984, 1978, 1994.52, 1978, 1978.29, 1979.92, 1974, 1946.11, 1940.29
1982, 2038.97, 1980, 2020.12, 2023.37, 2013.29, 1990, 1984, 2012.04, 2025.44, 1970.92, 1976.04, 1962.4, 1982, 1970.31, 1980.37, 1978, 1973.27
1982, 1974, 1980, 1990, 1980, 2006.21, 2017.41, 1984, 1987.04, 1987.3, 1971.98, 1972, 1984.5, 1944.83, 1978, 1960.36, 1978, 1967.83
1982, 1974, 1980, 1990, 1994.34, 1978, 1990, 1984, 2017.06, 1991.91, 1989.56, 1994.44, 1978, 1981.9, 1965.5, 1974, 1931.12, 1941.5
1982, 1974, 1980, 1990, 1980, 1978, 1990, 1984, 2012.04, 1984, 1989.4, 1982, 1978, 1987.93, 1978, 1971.48, 1943.18, 1943.87
1982, 1974, 1980, 1990, 1980, 1978, 1990, 1984, 1996, 1984, 1980.6, 1982, 1978, 1974.7, 1978, 1974, 1931.42, 1978
1982, 1974, 1980, 1990, 1980, 1978, 1990, 1984, 1986, 1984, 1965.76, 1982, 1978, 1982, 1978, 1974, 1946.83, 1940.11
1982, 1974, 1980, 1990, 1980, 1978, 1990, 1984, 1996, 1984, 1978, 1982, 1978, 1982, 1978, 1974, 1967.02, 1938.78
2076.51, 2035.71, 1980, 1990, 2015.09, 2014.45, 1990, 1980, 1996, 1980, 1974, 1982, 1974, 1982, 1974, 1970, 1974, 1958.55
1978, 1974, 2042.29, 2039.52, 1976, 1987.96, 2026.18, 1980, 2002.47, 2034.78, 1978.37, 1994.52, 1986.65, 1944.91, 1965.53, 1954.36, 1941.13, 1941.02
2049.81, 2022.88, 1993.35, 2027, 2005.03, 1978, 1987.92, 2039.92, 1996, 1980, 1953.09, 1971.51, 1992.31, 1965.43, 1964.16, 1957.91, 1951.73, 1935.54
2022.33, 2015.69, 2037.16, 2017.46, 1980.81, 1971.26, 1990, 2020.39, 2011.7, 2022.75, 1974, 1959.21, 2005.16, 1974.7, 1965.53, 1968.97, 1993.22, 1978
2026.49, 2015.49, 2029.48, 2039.52, 2005.44, 2006.55, 2026.18, 1974.55, 2002.47, 2034.78, 1957.59, 1982.22, 1982.99, 1963.51, 1995.97, 1944.08, 1950.68, 1978
2050.64, 1994.02, 1992.81, 2048.18, 1976, 1987.96, 2026.18, 1962.07, 2012.6, 2015.56, 1974, 2027.31, 1986.65, 1982, 1982.44, 1953.08, 1937.28, 1958.55
2009.91, 1993.8, 1973.26, 1990, 2030.76, 1978, 2026.18, 2021.99, 1996, 1980, 1974, 1972, 1965.97, 1947.58, 1972.37, 1958.7, 1958.19, 1916.9
2080.39, 2047.98, 2054.16, 1991.75, 1995.3, 1978, 2016.4, 2021.99, 1996.77, 2022.75, 1995.79, 1994.52, 1957.92, 1956.13, 1929.84, 1963.14, 1933.92, 1988.56
2009.97, 1984.44, 1993.29, 1993.86, 1997.16, 2014.45, 1987.11, 1980, 2005.44, 1980, 1974, 2005.01, 1963.07, 1948.4, 1965.53, 1977.76, 1979.82, 1971.46
2036.1, 1973.35, 2007.85, 2009.22, 1978.19, 2024.41, 1997.06, 1993.57, 1996, 1999.94, 1984.44, 1994.52, 1974, 1986.7, 1974, 1954.36, 1993.22, 1949.85
2016.47, 2011.46, 2039.06, 1990, 1971.67, 1978, 2001.85, 1998.42, 1993.03, 1997.46, 2007.02, 1982, 1970.42, 1955.99, 1967.5, 1954.36, 1940.74, 1951.07
1979.44, 2018.7, 1980, 2020.3, 1976, 2028.09, 2021.45, 2041.52, 1986, 2026.87, 1965.15, 1986.73, 1974, 1971.7, 1974, 1961.18, 1974, 1984.99
2047.81, 1974, 2027.73, 2037.77, 1976, 2020.3, 2012, 2003.57, 1996, 1985, 1971.95, 2013.21, 1986.65, 1972, 1974, 1953.81, 1970.59, 1956.41
1985.71, 1993.1, 2028.99, 2003.4, 1978.46, 1972.96, 2001.63, 2030.39, 2002.99, 2007.75, 1985.9, 1994.52, 1994.19, 1944.91, 1974, 1986.44, 1928.06, 1978
1978, 1983.49, 2009.18, 1990, 1978.74, 2031.15, 1990, 1986.79, 2005.7, 1983.79, 1990.11, 1973.05, 1966.88, 1980.92, 1965.53, 1970, 1974, 1978
2001.57, 1974, 1992.81, 2027, 2012.63, 2014.38, 1990, 2027.44, 1985.17, 1980, 1976.52, 1991.83, 1974, 1948.09, 1974, 1970.46, 1993.22, 1943.63
