14,13,1.85311,1.04733,0.573618,0.212361,0.214021,0,0
17,3,0.668825,2.90338,0.0417317,0.0943817,0.863887,4,3
12,11,0.958318,1.24905,0.307553,0.245376,0.447071,2,0
9,8,2.30111,1.18041,0.643468,0.188058,0.168474,1,2
4,6,1.31102,1.10432,0.427616,0.242275,0.330109,1,1
22,27,1.91564,1.15911,0.561048,0.213077,0.225875,3,0
32,31,2.47952,1.18446,0.680843,0.174876,0.144281,2,0
29,23,2.90131,0.711913,0.855648,0.0987407,0.0456109,5,1
26,19,1.89035,1.57482,0.457263,0.225176,0.317561,2,4
25,21,1.28111,1.54612,0.322455,0.233832,0.443713,3,2
30,18,1.56955,1.42573,0.416041,0.233199,0.350761,1,1
24,28,2.06738,1.35806,0.54887,0.212126,0.239004,1,2
33,35,1.87059,1.07926,0.569898,0.212593,0.217509,1,2
34,20,1.37102,1.39883,0.374962,0.237276,0.387762,3,2
16,5,0.831721,3.14618,0.0409218,0.0900478,0.86903,1,3
1,2,0.941921,1.75885,0.208311,0.214195,0.577494,2,2
9,0,0.929915,2.57118,0.0967822,0.147392,0.755826,1,1
6,4,1.20538,1.25344,0.367223,0.242932,0.389845,1,1
12,10,1.33322,1.32104,0.383194,0.239264,0.377542,0,4
15,7,0.723547,1.52105,0.201188,0.222682,0.57613,0,0
2,18,5.32755,0.462814,0.999581,0.000399232,2.02358e-05,1,0
8,19,4.18423,0.510531,0.985119,0.0127491,0.00213143,5,1
5,3,3.40221,1.03148,0.871646,0.0874681,0.0408859,5,2
16,1,0.67045,1.18241,0.248903,0.247902,0.503195,1,0
13,14,1.14369,1.41292,0.318099,0.238322,0.443578,3,1
1,8,1.1024,1.17915,0.358302,0.246727,0.39497,4,0
3,12,1.55977,0.894084,0.54137,0.226202,0.232428,0,0
14,2,0.759587,2.57062,0.0752403,0.132103,0.792657,1,2
19,15,0.625609,2.1548,0.0967847,0.158035,0.74518,1,1
7,5,1.04331,1.97692,0.192992,0.203588,0.60342,2,1
18,16,0.6278,2.23125,0.0893114,0.150914,0.759775,2,0
4,9,1.21368,1.54494,0.307259,0.233455,0.459285,4,0
10,6,1.63684,1.39078,0.439989,0.231349,0.328661,2,2
0,13,2.9954,0.720329,0.867445,0.0918183,0.0407372,3,2
5,10,3.28656,0.972174,0.865284,0.091364,0.0433516,3,2
13,18,2.89433,1.093,0.781322,0.133878,0.0847998,2,1
16,19,3.26431,0.535799,0.927918,0.0549013,0.0171804,3,0
12,4,0.612417,1.78309,0.138649,0.192723,0.668628,1,4
8,7,0.902666,1.35887,0.271934,0.239156,0.48891,2,3
15,3,0.61646,1.05727,0.259015,0.257204,0.48378,1,1
0,14,2.64829,0.694235,0.819847,0.118848,0.0613053,5,0
6,9,1.7386,1.67037,0.400725,0.228935,0.37034,2,1
2,1,1.58537,1.076,0.502289,0.22952,0.268191,1,0
10,16,0.909223,1.14699,0.316764,0.250519,0.432717,0,2
4,5,1.77164,1.52738,0.440441,0.228175,0.331383,3,4
19,2,0.809634,2.67715,0.0719495,0.127345,0.800706,0,2
6,12,2.35735,0.584701,0.793795,0.13457,0.0716352,0,0
7,13,2.02953,0.831858,0.667365,0.186415,0.14622,1,1
1,0,1.13092,1.22186,0.35592,0.244986,0.399095,1,4
3,8,1.45579,1.02348,0.483236,0.235443,0.281321,1,1
18,14,1.53147,1.03629,0.498813,0.231623,0.269564,1,3
9,15,2.15006,0.645471,0.739282,0.160329,0.100389,3,1
14,19,1.91205,0.865697,0.632471,0.198445,0.169084,2,1
12,9,1.04343,1.52444,0.272535,0.232139,0.495326,1,0
15,10,0.700192,1.69126,0.169253,0.207045,0.623702,0,0
0,18,4.5513,0.52779,0.993056,0.00615102,0.000793397,7,0
16,7,1.28826,0.763343,0.506482,0.241566,0.251952,0,0
13,1,1.22771,1.54583,0.310286,0.233532,0.456182,1,1
8,4,0.921896,1.65839,0.221166,0.220423,0.55841,1,3
5,6,1.92446,1.03743,0.592731,0.207003,0.200265,4,2
2,3,1.87659,0.800933,0.640732,0.197328,0.16194,1,1
19,0,0.546226,3.74129,0.00707829,0.0297021,0.96322,1,3
4,16,1.6015,1.13177,0.49265,0.229801,0.277548,1,0
3,13,1.18135,1.36805,0.336471,0.239885,0.423643,1,1
1,14,1.88339,0.661715,0.678223,0.186966,0.134812,6,0
10,2,1.06116,1.48207,0.284855,0.234616,0.480529,3,1
6,15,1.07476,0.648097,0.480086,0.255896,0.264018,1,0
9,5,1.61311,1.50055,0.409422,0.231943,0.358635,1,0
18,8,1.08492,2.01172,0.1954,0.203304,0.601296,0,0
7,12,1.4901,0.635996,0.592068,0.221332,0.1866,3,0
13,19,2.21042,0.845047,0.703123,0.171761,0.125116,3,1
5,12,2.02263,0.783286,0.677953,0.183493,0.138554,2,1
14,7,0.683044,2.09822,0.112185,0.168574,0.719241,1,2
8,10,0.677904,1.62009,0.175383,0.212019,0.612598,3,1
2,9,1.49818,1.20735,0.449411,0.235241,0.315348,1,3
1,18,3.35299,0.532363,0.936442,0.0490388,0.0145189,3,0
16,6,1.57037,0.728018,0.587105,0.218835,0.19406,1,2
0,3,3.42775,0.623482,0.931519,0.0520028,0.0164784,1,2
15,4,0.602582,1.35332,0.201333,0.23205,0.566617,0,4
10,13,1.87838,1.17517,0.548422,0.215946,0.235633,5,0
7,1,1.39669,0.951161,0.486335,0.237643,0.276022,1,1
5,16,1.99052,1.12688,0.586261,0.206848,0.206891,3,1
3,14,1.88198,0.630086,0.686226,0.184633,0.129141,1,2
6,2,2.17988,0.849409,0.695628,0.17476,0.129612,2,0
19,18,1.6238,1.40416,0.433818,0.231781,0.334401,0,1
9,8,2.31963,0.836448,0.727649,0.161459,0.110892,1,1
4,0,2.02959,1.53552,0.498627,0.219494,0.281879,1,5
12,15,1.10639,0.555903,0.513954,0.252698,0.233348,1,1
6,1,1.58086,0.967125,0.528125,0.227061,0.244814,2,1
16,2,1.02211,1.04246,0.368727,0.252614,0.378659,3,0
10,3,1.33993,1.20278,0.411739,0.240624,0.347637,3,2
15,13,1.15387,1.18581,0.369626,0.245567,0.384807,1,1
12,18,1.92876,0.880489,0.632585,0.198,0.169415,2,3
4,19,3.9853,0.423054,0.983315,0.0143012,0.00238326,7,1
5,0,2.47142,1.97911,0.498261,0.21468,0.287059,2,3
8,14,1.1808,0.890813,0.446066,0.248944,0.30499,2,2
9,7,1.22862,1.57505,0.304574,0.232381,0.463045,0,6
13,12,1.54913,0.895114,0.538483,0.226955,0.234562,0,2
0,16,2.175,0.722683,0.725356,0.164853,0.10979,2,1
14,15,1.20854,0.793757,0.477794,0.247232,0.274974,2,0
1,9,2.18393,0.793003,0.71011,0.169933,0.119957,4,1
7,10,2.83885,0.794321,0.830558,0.11188,0.0575618,1,2
18,5,1.21649,3.13465,0.0761504,0.124446,0.799404,1,1
2,8,1.31018,1.46811,0.345574,0.236251,0.418175,0,2
19,6,0.800145,2.57178,0.0801131,0.135787,0.7841,1,0
3,4,1.46019,2.35894,0.208683,0.199898,0.591419,5,2
8,0,0.889699,2.53445,0.0952354,0.147112,0.757653,0,5
16,14,1.71145,0.799361,0.60252,0.21088,0.1866,4,0
2,13,1.34014,1.01776,0.455693,0.241121,0.303187,2,3
15,18,0.798594,0.956721,0.329159,0.261688,0.409153,2,0
9,3,1.53959,1.99784,0.288827,0.22085,0.490323,2,3
4,10,1.91552,2.09377,0.349419,0.223392,0.42719,2,2
5,19,3.07218,0.676177,0.885168,0.081563,0.0332691,3,0
6,7,1.25916,1.604,0.305649,0.231535,0.462816,0,0
12,1,0.742744,1.74349,0.170108,0.205048,0.624844,1,1
0,2,3.74114,0.640941,0.954536,0.0358397,0.0096246,4,0
10,9,2.35063,0.88664,0.722244,0.162893,0.114862,1,1
3,16,1.20431,1.56815,0.300446,0.232411,0.467143,1,0
1,15,2.33797,0.467378,0.818314,0.123727,0.0579585,0,2
19,12,0.857703,1.21986,0.288664,0.246835,0.4645,0,0
18,6,0.916218,1.91773,0.177867,0.200999,0.621134,0,1
14,5,1.32784,2.24758,0.202765,0.200109,0.597126,3,2
7,4,1.75965,0.954402,0.574553,0.214692,0.210755,2,1
13,8,1.35194,1.4864,0.351424,0.23556,0.413016,1,0
0,9,2.94946,1.20143,0.769671,0.138389,0.0919394,1,2
10,12,1.89296,0.80984,0.642212,0.196518,0.16127,3,1
1,16,1.54379,0.770626,0.569316,0.222843,0.207841,4,1
19,8,0.809756,1.51048,0.222308,0.226851,0.550842,0,0
7,15,1.22502,0.691935,0.508768,0.244979,0.246253,2,2
4,6,1.68969,1.13846,0.512374,0.225399,0.262228,2,2
3,5,1.79907,2.01201,0.341218,0.224207,0.434575,2,3
14,13,1.92645,1.34656,0.518782,0.219028,0.26219,1,3
18,2,1.46461,1.42484,0.391392,0.235389,0.373219,1,0
5,7,2.21455,1.26347,0.604777,0.198901,0.196322,5,1
13,0,1.10703,3.00297,0.0763968,0.126025,0.797578,0,4
6,10,1.15732,1.28594,0.348353,0.242704,0.408942,2,1
16,18,2.24254,0.553449,0.780125,0.142415,0.0774601,1,0
8,1,0.913521,1.91959,0.177068,0.200697,0.622235,0,2
2,14,1.33211,1.49234,0.345529,0.235497,0.418974,0,0
9,4,2.14825,1.62222,0.505986,0.216921,0.277093,1,2
12,3,1.36702,1.61029,0.328777,0.23207,0.439154,1,1
15,19,1.0926,0.515115,0.521671,0.253416,0.224914,2,2
18,16,0.921464,1.14692,0.319881,0.250413,0.429706,3,1
14,6,0.897374,1.36063,0.270331,0.238978,0.490691,2,3
10,7,1.04777,1.58014,0.262881,0.229183,0.507936,1,4
3,15,1.62462,0.908776,0.553526,0.222267,0.224207,0,2
4,12,2.36209,1.05689,0.685261,0.175033,0.139706,5,1
9,6,1.76453,1.29725,0.492231,0.225373,0.282396,1,2
19,16,0.711592,1.02371,0.291357,0.259215,0.449428,2,1
7,8,2.5172,0.689409,0.79851,0.130188,0.0713018,2,0
10,5,1.72987,3.10849,0.140765,0.166488,0.692748,2,3
18,13,1.8876,1.18261,0.548792,0.21568,0.235528,2,2
13,15,0.673395,0.119819,0.521146,0.330339,0.148515,1,1
18,16,0.95717,0.979535,0.361663,0.265255,0.373082,2,2
3,4,1.20513,2.33313,0.16097,0.190232,0.648798,1,2
2,3,1.30274,1.0157,0.44501,0.250331,0.304659,2,1
32,33,3.14554,1.38073,0.776663,0.136836,0.0865009,1,1
